actual_completion_time,rf_predicted_completion_time,nn_predicted_completion_time,actual_orders_per_step,rf_predicted_orders_per_step,nn_predicted_orders_per_step,actual_robot_efficiency,rf_predicted_robot_efficiency,nn_predicted_robot_efficiency,actual_completion_rate,rf_predicted_completion_rate,nn_predicted_completion_rate,num_robots,num_workstations,order_density,robot_density
740,398.5705357142857,340.1701,0.1621621621621621,0.1769849155088448,0.124688715,0.0043827611395178,0.004788928464256878,0.005165874,0.9448818897637796,0.9013237799184686,0.834574,37,3,0.1,0.2740740740740741
1667,776.846,893.33453,0.1529694061187762,0.2000015618301399,0.12753682,0.0041343082734804,0.005360139749986285,0.005404339,0.9770114942528736,0.9488466779592308,0.87367094,37,3,0.2,0.2740740740740741
1319,776.846,893.33453,0.180439727065959,0.2000015618301399,0.12753682,0.004876749380161,0.005360139749986285,0.005404339,0.967479674796748,0.9488466779592308,0.87367094,37,3,0.2,0.2740740740740741
1388,776.846,893.33453,0.1851585014409222,0.2000015618301399,0.12753682,0.0050042838227276,0.005360139749986285,0.005404339,0.9846743295019156,0.9488466779592308,0.87367094,37,3,0.2,0.2740740740740741
1694,1089.3157142857144,1446.4989,0.1942148760330578,0.19244316476318363,0.13038492,0.0052490507035961,0.005280988908862543,0.005642804,0.9454022988505748,0.9586791983485761,0.9127679,37,3,0.3,0.2740740740740741
1843,1089.3157142857144,1446.4989,0.1893651654910472,0.19244316476318363,0.13038492,0.0051179774457039,0.005280988908862543,0.005642804,0.9721448467966574,0.9586791983485761,0.9127679,37,3,0.3,0.2740740740740741
1950,1089.3157142857144,1446.4989,0.1902564102564102,0.19244316476318363,0.13038492,0.0051420651420651,0.005280988908862543,0.005642804,0.9712041884816754,0.9586791983485761,0.9127679,37,3,0.3,0.2740740740740741
384,193.58415476190478,50.73003,0.1458333333333333,0.14950297405766097,0.12317309,0.0039414414414414,0.0037862077049869323,0.005041284,0.8235294117647058,0.6809243165054519,0.81411344,37,4,0.05,0.2740740740740741
361,193.58415476190478,50.73003,0.1468144044321329,0.14950297405766097,0.12317309,0.0039679568765441,0.0037862077049869323,0.005041284,0.8983050847457628,0.6809243165054519,0.81411344,37,4,0.05,0.2740740740740741
273,193.58415476190478,50.73003,0.1501831501831501,0.14950297405766097,0.12317309,0.004059004059004,0.0037862077049869323,0.005041284,0.82,0.6809243165054519,0.81411344,37,4,0.05,0.2740740740740741
656,378.0740158730158,327.31195,0.1768292682926829,0.1661400768888556,0.12459715,0.0047791694133157,0.004549252095367392,0.0051605166,0.9666666666666668,0.8631699145330627,0.8336619,37,4,0.1,0.2740740740740741
739,378.0740158730158,327.31195,0.162381596752368,0.1661400768888556,0.12459715,0.004388691804118,0.004549252095367392,0.0051605166,0.9523809523809524,0.8631699145330627,0.8336619,37,4,0.1,0.2740740740740741
708,378.0740158730158,327.31195,0.1751412429378531,0.1661400768888556,0.12459715,0.0047335471064284,0.004549252095367392,0.0051605166,0.9323308270676692,0.8631699145330627,0.8336619,37,4,0.1,0.2740740740740741
1624,728.8376111111111,880.47644,0.1631773399014778,0.19603700914378958,0.12744525,0.0044101983757156,0.00523235452782378,0.0053989813,0.9814814814814816,0.9495166982432454,0.87275887,37,4,0.2,0.2740740740740741
1453,728.8376111111111,880.47644,0.1706813489332415,0.19603700914378958,0.12744525,0.0046130094306281,0.00523235452782378,0.0053989813,0.992,0.9495166982432454,0.87275887,37,4,0.2,0.2740740740740741
1253,728.8376111111111,880.47644,0.1955307262569832,0.19603700914378958,0.12744525,0.0052846142231617,0.00523235452782378,0.0053989813,0.9879032258064516,0.9495166982432454,0.87275887,37,4,0.2,0.2740740740740741
2146,1081.6411666666663,1433.641,0.1915191053122087,0.19820199970692667,0.13029335,0.0051761920354651,0.005450587922957149,0.005637446,0.9832535885167464,0.9763572655008285,0.9118558,37,4,0.3,0.2740740740740741
1930,1081.6411666666663,1433.641,0.182901554404145,0.19820199970692667,0.13029335,0.004943285254166,0.005450587922957149,0.005637446,0.9805555555555556,0.9763572655008285,0.9118558,37,4,0.3,0.2740740740740741
2133,1081.6411666666663,1433.641,0.1758087201125175,0.19820199970692667,0.13029335,0.004751587030068,0.005450587922957149,0.005637446,0.9765625,0.9763572655008285,0.9118558,37,4,0.3,0.2740740740740741
399,146.84772222222222,37.871998,0.1353383458646616,0.10871984593549627,0.12308153,0.0036577931314773,0.0027487355522331585,0.0050359266,0.8709677419354839,0.45935813050243923,0.81320137,37,5,0.05,0.2740740740740741
325,146.84772222222222,37.871998,0.1384615384615384,0.10871984593549627,0.12308153,0.0037422037422037,0.0027487355522331585,0.0050359266,0.8181818181818182,0.45935813050243923,0.81320137,37,5,0.05,0.2740740740740741
428,146.84772222222222,37.871998,0.1565420560747663,0.10871984593549627,0.12308153,0.004230866380399,0.0027487355522331585,0.0050359266,0.8481012658227848,0.45935813050243923,0.81320137,37,5,0.05,0.2740740740740741
582,401.2759166666667,314.45416,0.1752577319587628,0.1690627621306675,0.12450559,0.0047366954583449,0.004566141887144632,0.0051551587,0.9026548672566372,0.9045035061727714,0.83274984,37,5,0.1,0.2740740740740741
690,401.2759166666667,314.45416,0.1826086956521739,0.1690627621306675,0.12450559,0.0049353701527614,0.004566141887144632,0.0051551587,0.9402985074626866,0.9045035061727714,0.83274984,37,5,0.1,0.2740740740740741
630,401.2759166666667,314.45416,0.146031746031746,0.1690627621306675,0.12450559,0.0039468039468039,0.004566141887144632,0.0051551587,0.9787234042553192,0.9045035061727714,0.83274984,37,5,0.1,0.2740740740740741
1262,734.8603571428572,867.61847,0.1885895404120443,0.19739569479678676,0.1273537,0.0050970146057309,0.005270724115270369,0.005393624,0.967479674796748,0.9363129281317325,0.8718468,37,5,0.2,0.2740740740740741
1403,734.8603571428572,867.61847,0.1703492516037063,0.19739569479678676,0.1273537,0.0046040338271271,0.005270724115270369,0.005393624,0.9484126984126984,0.9363129281317325,0.8718468,37,5,0.2,0.2740740740740741
1376,734.8603571428572,867.61847,0.1795058139534883,0.19739569479678676,0.1273537,0.0048515084852294,0.005270724115270369,0.005393624,0.9573643410852714,0.9363129281317325,0.8718468,37,5,0.2,0.2740740740740741
1884,1128.4190238095237,1420.7831,0.1863057324840764,0.1870348505797061,0.1302018,0.0050352900671372,0.005151925670827307,0.0056320885,0.9538043478260868,0.9689275485251747,0.91094375,37,5,0.3,0.2740740740740741
2025,1128.4190238095237,1420.7831,0.1797530864197531,0.1870348505797061,0.1302018,0.0048581915248581,0.005151925670827307,0.0056320885,0.978494623655914,0.9689275485251747,0.91094375,37,5,0.3,0.2740740740740741
1973,1128.4190238095237,1420.7831,0.1865179929042068,0.1870348505797061,0.1302018,0.0050410268352488,0.005151925670827307,0.0056320885,0.9735449735449736,0.9689275485251747,0.91094375,37,5,0.3,0.2740740740740741
345,155.4089880952381,25.013721,0.136231884057971,0.0995623916341507,0.12298997,0.0036819428123775,0.002591695453132243,0.0050305687,0.9215686274509804,0.467445501958018,0.8122893,37,6,0.05,0.2740740740740741
386,155.4089880952381,25.013721,0.155440414507772,0.0995623916341507,0.12298997,0.0042010922839938,0.002591695453132243,0.0050305687,0.9230769230769232,0.467445501958018,0.8122893,37,6,0.05,0.2740740740740741
311,155.4089880952381,25.013721,0.1318327974276527,0.0995623916341507,0.12298997,0.0035630485791257,0.002591695453132243,0.0050305687,0.8913043478260869,0.467445501958018,0.8122893,37,6,0.05,0.2740740740740741
797,383.03808333333325,301.59625,0.1668757841907152,0.17041183330551085,0.12441402,0.0045101563294787,0.004599826155123598,0.0051498013,0.9637681159420288,0.9042525347495536,0.8318378,37,6,0.1,0.2740740740740741
762,383.03808333333325,301.59625,0.1587926509186351,0.17041183330551085,0.12441402,0.0042916932680712,0.004599826155123598,0.0051498013,0.9758064516129032,0.9042525347495536,0.8318378,37,6,0.1,0.2740740740740741
844,383.03808333333325,301.59625,0.1492890995260663,0.17041183330551085,0.12441402,0.0040348405277315,0.004599826155123598,0.0051498013,0.9545454545454546,0.9042525347495536,0.8318378,37,6,0.1,0.2740740740740741
1357,752.3560000000001,854.7606,0.1768607221812822,0.19230453349387974,0.12726213,0.004780019518413,0.005142378011606335,0.005388266,0.9375,0.9517186167430465,0.8709347,37,6,0.2,0.2740740740740741
1254,752.3560000000001,854.7606,0.1746411483253588,0.19230453349387974,0.12726213,0.0047200310358205,0.005142378011606335,0.005388266,0.9864864864864864,0.9517186167430465,0.8709347,37,6,0.2,0.2740740740740741
1199,752.3560000000001,854.7606,0.1843202668890742,0.19230453349387974,0.12726213,0.0049816288348398,0.005142378011606335,0.005388266,0.965065502183406,0.9517186167430465,0.8709347,37,6,0.2,0.2740740740740741
2139,1066.7657777777779,1407.925,0.1799906498363721,0.20564096136491425,0.13011023,0.0048646121577397,0.005636316047541636,0.0056267306,0.9922680412371134,0.9632870832022316,0.9100317,37,6,0.3,0.2740740740740741
2003,1066.7657777777779,1407.925,0.1857214178731902,0.20564096136491425,0.13011023,0.0050194977803564,0.005636316047541636,0.0056267306,0.96875,0.9632870832022316,0.9100317,37,6,0.3,0.2740740740740741
2124,1066.7657777777779,1407.925,0.1817325800376648,0.20564096136491425,0.13011023,0.0049116913523693,0.005636316047541636,0.0056267306,0.9897435897435898,0.9632870832022316,0.9100317,37,6,0.3,0.2740740740740741
196,136.18107142857144,-1284.5664,0.2602040816326531,0.09838464269460338,0.18244955,0.0041302235179786,0.0023424914927285922,0.004076586,0.7846153846153846,0.36506469840227324,0.7319504,63,2,0.05,0.4666666666666667
284,136.18107142857144,-1284.5664,0.2323943661971831,0.09838464269460338,0.18244955,0.0036887994634473,0.0023424914927285922,0.004076586,0.868421052631579,0.36506469840227324,0.7319504,63,2,0.05,0.4666666666666667
170,136.18107142857144,-1284.5664,0.1117647058823529,0.09838464269460338,0.18244955,0.0017740429505135,0.0023424914927285922,0.004076586,0.4222222222222222,0.36506469840227324,0.7319504,63,2,0.05,0.4666666666666667
389,381.3102261904761,-1007.9843,0.2699228791773779,0.187677670892914,0.18387362,0.0042844901456726,0.004492688996221601,0.004195818,0.8333333333333334,0.8632718560674505,0.7514989,63,2,0.1,0.4666666666666667
478,381.3102261904761,-1007.9843,0.2803347280334728,0.187677670892914,0.18387362,0.0044497575878329,0.004492688996221601,0.004195818,0.881578947368421,0.8632718560674505,0.7514989,63,2,0.1,0.4666666666666667
358,381.3102261904761,-1007.9843,0.2541899441340782,0.187677670892914,0.18387362,0.0040347610180012,0.004492688996221601,0.004195818,0.7647058823529411,0.8632718560674505,0.7514989,63,2,0.1,0.4666666666666667
758,763.352023809524,-454.8194,0.2836411609498681,0.2200946055315825,0.18672171,0.0045022406499979,0.005240347750751914,0.0044342834,0.9598214285714286,0.9536596144315256,0.7905958,63,2,0.2,0.4666666666666667
1111,763.352023809524,-454.8194,0.2079207920792079,0.2200946055315825,0.18672171,0.0033003300330033,0.005240347750751914,0.0044342834,0.9746835443037974,0.9536596144315256,0.7905958,63,2,0.2,0.4666666666666667
1172,763.352023809524,-454.8194,0.2116040955631399,0.2200946055315825,0.18672171,0.0033587951676688,0.005240347750751914,0.0044342834,0.9612403100775194,0.9536596144315256,0.7905958,63,2,0.2,0.4666666666666667
1666,1069.8675714285716,98.34465,0.2232893157262905,0.22639949495839964,0.18956983,0.0035442748527982,0.005390464165676147,0.004672748,0.9712793733681462,0.9553059326894126,0.8296927,63,2,0.3,0.4666666666666667
1225,1069.8675714285716,98.34465,0.2995918367346938,0.22639949495839964,0.18956983,0.0047554259799157,0.005390464165676147,0.004672748,0.9483204134366924,0.9553059326894126,0.8296927,63,2,0.3,0.4666666666666667
1343,1069.8675714285716,98.34465,0.2740134028294862,0.22639949495839964,0.18956983,0.0043494190925315,0.005390464165676147,0.004672748,0.9633507853403142,0.9553059326894126,0.8296927,63,2,0.3,0.4666666666666667
155,174.7769841269841,-1297.4246,0.1096774193548387,0.12412334342812574,0.182358,0.0017409114183307,0.0029803576532089144,0.004071228,0.2982456140350877,0.5289555874364129,0.7310383,63,3,0.05,0.4666666666666667
162,174.7769841269841,-1297.4246,0.1481481481481481,0.12412334342812574,0.182358,0.0023515579071134,0.0029803576532089144,0.004071228,0.3870967741935484,0.5289555874364129,0.7310383,63,3,0.05,0.4666666666666667
153,174.7769841269841,-1297.4246,0.1437908496732026,0.12412334342812574,0.182358,0.0022823944392571,0.0029803576532089144,0.004071228,0.4074074074074074,0.5289555874364129,0.7310383,63,3,0.05,0.4666666666666667
418,405.6162857142857,-1020.842,0.2703349282296651,0.19312747954022128,0.18378206,0.00429103060682,0.004620995966753761,0.004190461,0.875968992248062,0.9083425040845473,0.7505868,63,3,0.1,0.4666666666666667
360,405.6162857142857,-1020.842,0.2472222222222222,0.19312747954022128,0.18378206,0.0039241622574955,0.004620995966753761,0.004190461,0.8317757009345794,0.9083425040845473,0.7505868,63,3,0.1,0.4666666666666667
399,405.6162857142857,-1020.842,0.2731829573934837,0.19312747954022128,0.18378206,0.0043362374189441,0.004620995966753761,0.004190461,0.8074074074074075,0.9083425040845473,0.7505868,63,3,0.1,0.4666666666666667
829,840.2376666666668,-467.67755,0.2834740651387213,0.21285985244191405,0.18663016,0.0044995883355352,0.005068091724807442,0.0044289255,0.9437751004016064,0.9600971447880257,0.78968376,63,3,0.2,0.4666666666666667
892,840.2376666666668,-467.67755,0.2769058295964126,0.21285985244191405,0.18663016,0.0043953306285144,0.005068091724807442,0.0044289255,0.9427480916030534,0.9600971447880257,0.78968376,63,3,0.2,0.4666666666666667
770,840.2376666666668,-467.67755,0.2896103896103896,0.21285985244191405,0.18663016,0.004596990311276,0.005068091724807442,0.0044289255,0.948936170212766,0.9600971447880257,0.78968376,63,3,0.2,0.4666666666666667
1261,1149.2682142857138,85.48674,0.2791435368754956,0.21099526150269438,0.18947828,0.0044308497916745,0.005023696702445052,0.00466739,0.991549295774648,0.956542956688266,0.82878065,63,3,0.3,0.4666666666666667
1260,1149.2682142857138,85.48674,0.3,0.21099526150269438,0.18947828,0.0047619047619047,0.005023696702445052,0.00466739,0.9692307692307692,0.956542956688266,0.82878065,63,3,0.3,0.4666666666666667
1144,1149.2682142857138,85.48674,0.3173076923076923,0.21099526150269438,0.18947828,0.00503663003663,0.005023696702445052,0.00466739,0.9552631578947368,0.956542956688266,0.82878065,63,3,0.3,0.4666666666666667
217,205.83716666666666,-1310.282,0.2488479262672811,0.16945498306338813,0.18226643,0.0039499670836076,0.004034642453890141,0.004065871,0.7714285714285715,0.7459827646655355,0.73012626,63,4,0.05,0.4666666666666667
335,205.83716666666666,-1310.282,0.1970149253731343,0.16945498306338813,0.18226643,0.0031272210376687,0.004034642453890141,0.004065871,0.9850746268656716,0.7459827646655355,0.73012626,63,4,0.05,0.4666666666666667
153,205.83716666666666,-1310.282,0.0784313725490196,0.16945498306338813,0.18226643,0.001244942421413,0.004034642453890141,0.004065871,0.24,0.7459827646655355,0.73012626,63,4,0.05,0.4666666666666667
456,414.64330158730155,-1033.7002,0.2302631578947368,0.17948603723673845,0.18369052,0.0036549707602339,0.004273477077065136,0.004185103,0.9130434782608696,0.9083340778456339,0.74967474,63,4,0.1,0.4666666666666667
501,414.64330158730155,-1033.7002,0.2435129740518962,0.17948603723673845,0.18369052,0.003865285302411,0.004273477077065136,0.004185103,0.8905109489051095,0.9083340778456339,0.74967474,63,4,0.1,0.4666666666666667
521,414.64330158730155,-1033.7002,0.2495201535508637,0.17948603723673845,0.18369052,0.0039606373579502,0.004273477077065136,0.004185103,0.9848484848484848,0.9083340778456339,0.74967474,63,4,0.1,0.4666666666666667
730,760.4454801587301,-480.53558,0.2808219178082192,0.2110443301954716,0.1865386,0.0044574907588606,0.005024865004654062,0.004423568,0.8951965065502183,0.9511407433960793,0.7887717,63,4,0.2,0.4666666666666667
852,760.4454801587301,-480.53558,0.2769953051643192,0.2110443301954716,0.1865386,0.0043967508756241,0.005024865004654062,0.004423568,0.9672131147540984,0.9511407433960793,0.7887717,63,4,0.2,0.4666666666666667
979,760.4454801587301,-480.53558,0.2431052093973442,0.2110443301954716,0.1865386,0.0038588128475768,0.005024865004654062,0.004423568,0.9407114624505928,0.9511407433960793,0.7887717,63,4,0.2,0.4666666666666667
1280,1151.9267619047616,72.62895,0.29765625,0.21503850956723383,0.1893867,0.0047247023809523,0.005119964513505517,0.0046620327,0.981958762886598,0.9784919632796572,0.82786864,63,4,0.3,0.4666666666666667
1246,1151.9267619047616,72.62895,0.3001605136436597,0.21503850956723383,0.1893867,0.0047644525975184,0.005119964513505517,0.0046620327,0.9842105263157894,0.9784919632796572,0.82786864,63,4,0.3,0.4666666666666667
1262,1151.9267619047616,72.62895,0.2995245641838351,0.21503850956723383,0.1893867,0.0047543581616481,0.005119964513505517,0.0046620327,0.9569620253164556,0.9784919632796572,0.82786864,63,4,0.3,0.4666666666666667
194,151.70550793650796,-1323.1404,0.1752577319587628,0.12068201987710905,0.18217489,0.0027818687612502,0.0028733814256454316,0.004060513,0.6666666666666666,0.4895581663518651,0.7292142,63,5,0.05,0.4666666666666667
165,151.70550793650796,-1323.1404,0.1333333333333333,0.12068201987710905,0.18217489,0.0021164021164021,0.0028733814256454316,0.004060513,0.3793103448275862,0.4895581663518651,0.7292142,63,5,0.05,0.4666666666666667
412,151.70550793650796,-1323.1404,0.1723300970873786,0.12068201987710905,0.18217489,0.0027353983664663,0.0028733814256454316,0.004060513,0.9861111111111112,0.4895581663518651,0.7292142,63,5,0.05,0.4666666666666667
436,448.04822619047627,-1046.5579,0.2821100917431192,0.1891079744032021,0.18359892,0.0044779379641764,0.004502570819123839,0.0041797454,0.9609375,0.9393152421399682,0.74876267,63,5,0.1,0.4666666666666667
430,448.04822619047627,-1046.5579,0.2651162790697674,0.1891079744032021,0.18359892,0.0042081949058693,0.004502570819123839,0.0041797454,0.9193548387096774,0.9393152421399682,0.74876267,63,5,0.1,0.4666666666666667
484,448.04822619047627,-1046.5579,0.2665289256198347,0.1891079744032021,0.18359892,0.0042306178669815,0.004502570819123839,0.0041797454,0.9699248120300752,0.9393152421399682,0.74876267,63,5,0.1,0.4666666666666667
915,773.8311904761904,-493.39374,0.2830601092896175,0.21204850450815116,0.18644704,0.0044930176077717,0.0050487739168606875,0.00441821,0.9664179104477612,0.9448149477776944,0.7878596,63,5,0.2,0.4666666666666667
1023,773.8311904761904,-493.39374,0.2766373411534701,0.21204850450815116,0.18644704,0.0043910689071979,0.0050487739168606875,0.00441821,0.9895104895104896,0.9448149477776944,0.7878596,63,5,0.2,0.4666666666666667
836,773.8311904761904,-493.39374,0.2954545454545454,0.21204850450815116,0.18644704,0.0046897546897546,0.0050487739168606875,0.00441821,0.95,0.9448149477776944,0.7878596,63,5,0.2,0.4666666666666667
1268,1206.763857142857,59.77068,0.2957413249211356,0.20290705863096822,0.18929516,0.0046943067447799,0.004831120443594451,0.004656675,0.984251968503937,0.9776076925398565,0.8269565,63,5,0.3,0.4666666666666667
1250,1206.763857142857,59.77068,0.2928,0.20290705863096822,0.18929516,0.004647619047619,0.004831120443594451,0.004656675,0.9581151832460733,0.9776076925398565,0.8269565,63,5,0.3,0.4666666666666667
1642,1206.763857142857,59.77068,0.2259439707673569,0.20290705863096822,0.18929516,0.0035864122344024,0.004831120443594451,0.004656675,0.9946380697050938,0.9776076925398565,0.8269565,63,5,0.3,0.4666666666666667
142,165.8616071428571,-1335.9983,0.1197183098591549,0.10966528776877904,0.18208331,0.0019002906326849,0.0026224795313735355,0.0040551554,0.2741935483870967,0.5037310124797455,0.7283021,63,6,0.05,0.4666666666666667
147,165.8616071428571,-1335.9983,0.1088435374149659,0.10966528776877904,0.18208331,0.0017276751970629,0.0026224795313735355,0.0040551554,0.2666666666666666,0.5037310124797455,0.7283021,63,6,0.05,0.4666666666666667
321,165.8616071428571,-1335.9983,0.2087227414330218,0.10966528776877904,0.18208331,0.0033130593878257,0.0026224795313735355,0.0040551554,0.943661971830986,0.5037310124797455,0.7283021,63,6,0.05,0.4666666666666667
343,397.4042500000001,-1059.416,0.2332361516034985,0.1886244727907335,0.18350737,0.0037021611365634,0.004491058875969813,0.0041743875,0.7142857142857143,0.9248575241396888,0.7478506,63,6,0.1,0.4666666666666667
495,397.4042500000001,-1059.416,0.2585858585858586,0.1886244727907335,0.18350737,0.0041045374378707,0.004491058875969813,0.0041743875,0.927536231884058,0.9248575241396888,0.7478506,63,6,0.1,0.4666666666666667
503,397.4042500000001,-1059.416,0.246520874751491,0.1886244727907335,0.18350737,0.0039130297579601,0.004491058875969813,0.0041743875,0.9612403100775194,0.9248575241396888,0.7478506,63,6,0.1,0.4666666666666667
842,809.8262142857144,-506.2514,0.2624703087885985,0.20561830916743226,0.18635547,0.0041661953775968,0.004895674027795974,0.004412852,0.973568281938326,0.9628857778403899,0.78694755,63,6,0.2,0.4666666666666667
831,809.8262142857144,-506.2514,0.286401925391095,0.20561830916743226,0.18635547,0.0045460623077951,0.004895674027795974,0.004412852,0.952,0.9628857778403899,0.78694755,63,6,0.2,0.4666666666666667
1044,809.8262142857144,-506.2514,0.2576628352490421,0.20561830916743226,0.18635547,0.0040898862737943,0.004895674027795974,0.004412852,0.9817518248175182,0.9628857778403899,0.78694755,63,6,0.2,0.4666666666666667
1244,1095.0733333333335,46.91289,0.2805466237942122,0.22784604788969554,0.18920358,0.0044531210126065,0.0054249059021355935,0.0046513174,0.9775910364145658,0.9630420336913277,0.8260445,63,6,0.3,0.4666666666666667
1330,1095.0733333333335,46.91289,0.2639097744360902,0.22784604788969554,0.18920358,0.004189044038668,0.0054249059021355935,0.0046513174,0.9943342776203966,0.9630420336913277,0.8260445,63,6,0.3,0.4666666666666667
1355,1095.0733333333335,46.91289,0.2730627306273063,0.22784604788969554,0.18920358,0.0043343290575762,0.0054249059021355935,0.0046513174,0.9762532981530344,0.9630420336913277,0.8260445,63,6,0.3,0.4666666666666667
