actual_completion_time,predicted_completion_time,actual_orders_per_step,predicted_orders_per_step,actual_robot_efficiency,predicted_robot_efficiency,actual_completion_rate,predicted_completion_rate,num_robots,num_workstations,order_density
1225,1069.8675714285716,0.2995918367346938,0.22639949495839964,0.0047554259799157,0.005390464165676147,0.9483204134366924,0.9553059326894126,63,2,0.3
1343,1069.8675714285716,0.2740134028294862,0.22639949495839964,0.0043494190925315,0.005390464165676147,0.9633507853403142,0.9553059326894126,63,2,0.3
155,175.2369841269841,0.1096774193548387,0.12510177814871604,0.0017409114183307,0.0029786137654455717,0.2982456140350877,0.5309903631107766,63,3,0.05
162,175.2369841269841,0.1481481481481481,0.12510177814871604,0.0023515579071134,0.0029786137654455717,0.3870967741935484,0.5309903631107766,63,3,0.05
153,175.2369841269841,0.1437908496732026,0.12510177814871604,0.0022823944392571,0.0029786137654455717,0.4074074074074074,0.5309903631107766,63,3,0.05
418,405.2562857142857,0.2703349282296651,0.19376325055952828,0.00429103060682,0.0046134107276077805,0.875968992248062,0.9080822476742911,63,3,0.1
360,405.2562857142857,0.2472222222222222,0.19376325055952828,0.0039241622574955,0.0046134107276077805,0.8317757009345794,0.9080822476742911,63,3,0.1
399,405.2562857142857,0.2731829573934837,0.19376325055952828,0.0043362374189441,0.0046134107276077805,0.8074074074074075,0.9080822476742911,63,3,0.1
829,840.2376666666668,0.2834740651387213,0.21285985244191405,0.0044995883355352,0.0050680917248074435,0.9437751004016064,0.9600971447880257,63,3,0.2
892,840.2376666666668,0.2769058295964126,0.21285985244191405,0.0043953306285144,0.0050680917248074435,0.9427480916030534,0.9600971447880257,63,3,0.2
770,840.2376666666668,0.2896103896103896,0.21285985244191405,0.004596990311276,0.0050680917248074435,0.948936170212766,0.9600971447880257,63,3,0.2
1261,1149.2682142857138,0.2791435368754956,0.21099526150269438,0.0044308497916745,0.005023696702445052,0.991549295774648,0.956542956688266,63,3,0.3
1260,1149.2682142857138,0.3,0.21099526150269438,0.0047619047619047,0.005023696702445052,0.9692307692307692,0.956542956688266,63,3,0.3
1144,1149.2682142857138,0.3173076923076923,0.21099526150269438,0.00503663003663,0.005023696702445052,0.9552631578947368,0.956542956688266,63,3,0.3
217,205.84716666666668,0.2488479262672811,0.16925288640243238,0.0039499670836076,0.004029830628629291,0.7714285714285715,0.7448341113713915,63,4,0.05
335,205.84716666666668,0.1970149253731343,0.16925288640243238,0.0031272210376687,0.004029830628629291,0.9850746268656716,0.7448341113713915,63,4,0.05
153,205.84716666666668,0.0784313725490196,0.16925288640243238,0.001244942421413,0.004029830628629291,0.24,0.7448341113713915,63,4,0.05
456,414.64330158730155,0.2302631578947368,0.17948603723673845,0.0036549707602339,0.004273477077065136,0.9130434782608696,0.9083340778456339,63,4,0.1
501,414.64330158730155,0.2435129740518962,0.17948603723673845,0.003865285302411,0.004273477077065136,0.8905109489051095,0.9083340778456339,63,4,0.1
521,414.64330158730155,0.2495201535508637,0.17948603723673845,0.0039606373579502,0.004273477077065136,0.9848484848484848,0.9083340778456339,63,4,0.1
730,760.4454801587301,0.2808219178082192,0.2110443301954716,0.0044574907588606,0.005024865004654062,0.8951965065502183,0.9511407433960793,63,4,0.2
852,760.4454801587301,0.2769953051643192,0.2110443301954716,0.0043967508756241,0.005024865004654062,0.9672131147540984,0.9511407433960793,63,4,0.2
979,760.4454801587301,0.2431052093973442,0.2110443301954716,0.0038588128475768,0.005024865004654062,0.9407114624505928,0.9511407433960793,63,4,0.2
1280,1151.9267619047616,0.29765625,0.21503850956723383,0.0047247023809523,0.005119964513505517,0.981958762886598,0.9784919632796572,63,4,0.3
1246,1151.9267619047616,0.3001605136436597,0.21503850956723383,0.0047644525975184,0.005119964513505517,0.9842105263157894,0.9784919632796572,63,4,0.3
1262,1151.9267619047616,0.2995245641838351,0.21503850956723383,0.0047543581616481,0.005119964513505517,0.9569620253164556,0.9784919632796572,63,4,0.3
194,151.70550793650796,0.1752577319587628,0.12068201987710901,0.0027818687612502,0.0028733814256454316,0.6666666666666666,0.4895581663518651,63,5,0.05
165,151.70550793650796,0.1333333333333333,0.12068201987710901,0.0021164021164021,0.0028733814256454316,0.3793103448275862,0.4895581663518651,63,5,0.05
412,151.70550793650796,0.1723300970873786,0.12068201987710901,0.0027353983664663,0.0028733814256454316,0.9861111111111112,0.4895581663518651,63,5,0.05
436,448.04822619047627,0.2821100917431192,0.1891079744032021,0.0044779379641764,0.004502570819123839,0.9609375,0.9393152421399682,63,5,0.1
430,448.04822619047627,0.2651162790697674,0.1891079744032021,0.0042081949058693,0.004502570819123839,0.9193548387096774,0.9393152421399682,63,5,0.1
484,448.04822619047627,0.2665289256198347,0.1891079744032021,0.0042306178669815,0.004502570819123839,0.9699248120300752,0.9393152421399682,63,5,0.1
915,773.8311904761904,0.2830601092896175,0.21204850450815116,0.0044930176077717,0.0050487739168606875,0.9664179104477612,0.9448149477776944,63,5,0.2
1023,773.8311904761904,0.2766373411534701,0.21204850450815116,0.0043910689071979,0.0050487739168606875,0.9895104895104896,0.9448149477776944,63,5,0.2
836,773.8311904761904,0.2954545454545454,0.21204850450815116,0.0046897546897546,0.0050487739168606875,0.95,0.9448149477776944,63,5,0.2
1268,1206.763857142857,0.2957413249211356,0.20290705863096822,0.0046943067447799,0.004831120443594451,0.984251968503937,0.9776076925398565,63,5,0.3
1250,1206.763857142857,0.2928,0.20290705863096822,0.004647619047619,0.004831120443594451,0.9581151832460733,0.9776076925398565,63,5,0.3
1642,1206.763857142857,0.2259439707673569,0.20290705863096822,0.0035864122344024,0.004831120443594451,0.9946380697050938,0.9776076925398565,63,5,0.3
142,167.62377380952378,0.1197183098591549,0.11029461202066543,0.0019002906326849,0.0026437052684394665,0.2741935483870967,0.5072695352669896,63,6,0.05
147,167.62377380952378,0.1088435374149659,0.11029461202066543,0.0017276751970629,0.0026437052684394665,0.2666666666666666,0.5072695352669896,63,6,0.05
321,167.62377380952378,0.2087227414330218,0.11029461202066543,0.0033130593878257,0.0026437052684394665,0.943661971830986,0.5072695352669896,63,6,0.05
343,397.4042500000001,0.2332361516034985,0.1886244727907335,0.0037021611365634,0.004491058875969813,0.7142857142857143,0.9248575241396888,63,6,0.1
495,397.4042500000001,0.2585858585858586,0.1886244727907335,0.0041045374378707,0.004491058875969813,0.927536231884058,0.9248575241396888,63,6,0.1
503,397.4042500000001,0.246520874751491,0.1886244727907335,0.0039130297579601,0.004491058875969813,0.9612403100775194,0.9248575241396888,63,6,0.1
842,809.8262142857144,0.2624703087885985,0.20561830916743226,0.0041661953775968,0.004895674027795974,0.973568281938326,0.9628857778403899,63,6,0.2
831,809.8262142857144,0.286401925391095,0.20561830916743226,0.0045460623077951,0.004895674027795974,0.952,0.9628857778403899,63,6,0.2
1044,809.8262142857144,0.2576628352490421,0.20561830916743226,0.0040898862737943,0.004895674027795974,0.9817518248175182,0.9628857778403899,63,6,0.2
1244,1095.0733333333335,0.2805466237942122,0.22784604788969554,0.0044531210126065,0.005424905902135595,0.9775910364145658,0.9630420336913277,63,6,0.3
1330,1095.0733333333335,0.2639097744360902,0.22784604788969554,0.004189044038668,0.005424905902135595,0.9943342776203966,0.9630420336913277,63,6,0.3
1355,1095.0733333333335,0.2730627306273063,0.22784604788969554,0.0043343290575762,0.005424905902135595,0.9762532981530344,0.9630420336913277,63,6,0.3
